id,entity_name,dba,all_licenses,total_licenses,license_sub_types,address,city,state,zip_code,municipal_phone,place_id,google_name,formatted_address,website,phone_number,primary_category,categories,rating,user_ratings_total,business_status,enriched_at
4001,Henderson International Consulting & Investment LLC,Henderson International Consulting & Investment LLC,2022320828,1,Management/Marketing/Consulting,1867 Wood River St,Henderson,Nevada,89052,,ChIJlUUMxdHRyIAR4ocsHe-AziE,ICES International Cultural Exchange Services,"375 N Stephanie St #16, Henderson, NV 89014, USA",http://www.icesusa.org/,(800) 344-3566,Establishment,,4.6,58,OPERATIONAL,2026-08-24 15:19:07
4002,Henderson Junk Removal LLC,Henderson Junk Removal LLC,2024331228,1,Miscellaneous,2807 Marathon Dr,Henderson,Nevada,89074,,ChIJu__33LD2YwERJyQ-YhSKIM8,Haul Yeah Junk Removal LLC,"214 Mazatlan St, Henderson, NV 89074, USA",https://haulyeahlv.com/,(702) 428-9591,Establishment,,5.0,44,OPERATIONAL,2026-08-24 15:19:07
4003,"Henderson Long Term Care, LLC",Green Valley Health and Wellness Suites,2021315791,1,Group Care Facility,2965 Wigwam Pkwy,Henderson,Nevada,89074,,ChIJhdnMJZvPyIARcHy5Ml-9hDY,Green Valley Health & Wellness Suites,"2965 Wigwam Pkwy, Henderson, NV 89074, USA",http://www.greenvalleyrehabsuites.com/,(702) 470-2020,Health,"Health, Physiotherapist",3.5,58,OPERATIONAL,2026-08-24 15:19:08
4004,"Henderson Luxury Imports, Inc.",BMW of Henderson,"2026334768, 2026334769",2,"Automotive, Car/Automobile Dealership - New",261 Auto Mall Dr,Henderson,Nevada,89014,,ChIJ18ga9BjRyIARBQ8uva-GyWc,BMW of Henderson,"261 Auto Mall Dr, Henderson, NV 89014, USA",https://www.bmwhenderson.com/?utm_source=local&utm_medium=organic&utm_campaign=*000012247*GMB,(702) 570-0278,Car Dealer,"Car Dealer, Car Repair, Store",4.4,3190,OPERATIONAL,2026-08-24 15:19:08
4005,Henderson Medical Billing Group LLC,Henderson Medical Billing Group LLC,2022321043,1,Miscellaneous,2501 N Green Valley Pkwy,Henderson,Nevada,89014,,ChIJ6yYaucrNyIARCXTfpP64b80,Healthcare Billing Resource LLC,"11500 S Eastern Ave Ste 150, Henderson, NV 89052, USA",https://healthcarebillingresource.com/,(310) 514-8226,Finance,"Finance, Health",0.0,0,OPERATIONAL,2026-08-24 15:19:09
4006,Henderson Memory Care LLC,Bee Hive Homes of Henderson Memory Care,2020313997,1,Group Care Facility,1000 Greenway Rd,Henderson,Nevada,89002,,ChIJmUP58mnUyIARjsyaGFXV7Ng,BeeHive Homes of Henderson,"1000 Greenway Rd, Henderson, NV 89002, USA",https://beehivehomes.com/locations/henderson/,(702) 551-0265,Health,Health,5.0,82,OPERATIONAL,2026-08-24 15:19:09
4007,Henderson Mental Health LLC,Henderson Mental Health LLC,2026334581,1,"Social Work, Behavioral Therapy Business",11500 S Eastern Ave,Henderson,Nevada,89052,,ChIJ2Sn7i-tl0EERgl6c8aggUTw,Henderson Mental Health,"11500 S Eastern Ave Ste 150, Henderson, NV 89052, USA",https://www.hendersonmentalhealth.com/,(702) 936-3366,Health,Health,5.0,6,OPERATIONAL,2026-08-24 15:19:10
4008,"Henderson Nevada Chamber of Commerce, Inc.","Henderson Nevada Chamber of Commerce, Inc.",2020313886,1,Non-Profit Registration,400 N Green Valley Pkwy,Henderson,Nevada,89074,,ChIJJ6ZZNpnWyIARHl1sUIsXEqU,Henderson Chamber of Commerce,"400 N Green Valley Pkwy 2nd Floor, Henderson, NV 89074, USA",https://www.hendersonchamber.com/?utm_source=local&utm_medium=organic&utm_campaign=gmb,(702) 565-8951,Establishment,,4.6,10,OPERATIONAL,2026-08-24 15:19:10
4009,Henderson PRP and Wellness LLC,Henderson PRP and Wellness,"2022321266, 2022321267",2,"Medical Office, Miscellaneous",38 S Water St,Henderson,Nevada,89015,,ChIJ28Zal4LXyIARZtW-auTs8uM,Henderson PRP and Wellness,"38 S Water St #310, Henderson, NV 89015, USA",https://www.hendersonprpandwellness.com/,(702) 545-0808,Health,Health,0.0,0,OPERATIONAL,2026-08-24 15:19:11
4010,"Henderson Pediatric Dentistry Hon DMD, P.C.",Cosmic Kids Dental,2018308981,1,Dental Office,390 N Stephanie St,Henderson,Nevada,89014,,ChIJv2RkU__QyIAR5z9FpWmaD_0,Cosmic Kids Dental and Orthodontics,"390 N Stephanie St #104, Henderson, NV 89014, USA",https://www.cosmickidsdental.com/?utm_source=GMBSocialClimb&utm_medium=CosmicKidsDental,(702) 947-7700,Dentist,"Dentist, Doctor, Health",4.9,1112,OPERATIONAL,2026-08-24 15:19:11
4011,Henderson Pediatrics PLLC,Henderson Pediatrics,2025333489,1,Medical Office,1490 W Sunset Rd,Henderson,Nevada,89014,,ChIJVZlDiBrUyIARZQZ3a8VHYHg,Henderson Pediatrics,"1490 W Sunset Rd Ste 150, Henderson, NV 89014, USA",,(702) 566-0333,Doctor,"Doctor, Health",4.0,47,OPERATIONAL,2026-08-24 15:19:12
4012,Henderson Pest Control LLC,Henderson Pest Control,2018307954,1,Pest Control,817 Sun Bridge Ln,Henderson,Nevada,89002,,ChIJY6aOCg3UyIARK1gKdO0kTbs,Henderson Pest Control,"817 Sun Bridge Ln, Henderson, NV 89002, USA",http://www.hendersonpestcontrol.com/,(702) 755-2280,Establishment,,4.8,43,OPERATIONAL,2026-08-24 15:19:12
4013,Henderson PetroMart LLC,Henderson PetroMart,"2022320198, 2022320197, 2022320199",3,"Gasoline, Diesel, or Motor Vehicle Fuel Sales, Convenience Store, Liquor",1537 N Boulder Hwy,Henderson,Nevada,89011,,ChIJFQkWCirRyIARJYN8UsyHnpc,Vegas Valley Mart,"1537 N Boulder Hwy, Henderson, NV 89011, USA",https://www.facebook.com/VegasValleyMart/,(702) 568-4040,Car Wash,"Car Wash, Gas Station",3.8,52,OPERATIONAL,2026-08-24 15:19:13
4014,"Henderson Pharmacy, LLC","Henderson Pharmacy, LLC",2022320798,1,Drug/Dept/Variety Store,2410 W Horizon Ridge Pkwy,Henderson,Nevada,89052,,ChIJcQ7hMk_RyIARCTK-195oPYM,Henderson Pharmacy,"2410 W Horizon Ridge Pkwy #100, Henderson, NV 89052, USA",https://vegas-pharmacy.com/henderson-pharmacy/,(725) 238-4608,Health,"Health, Pharmacy, Store",5.0,14,OPERATIONAL,2026-08-24 15:19:13
4015,Henderson Potter's House,THE POTTERS HOUSE,2021316929,1,Non-Profit Registration,746 S BOULDER HWY,HENDERSON,Nevada,89015,,ChIJdWDfdS_UyIARZd8e2mqnnQo,The Henderson Potter's House,"746 S Boulder Hwy, Henderson, NV 89015, USA",https://www.hendersonpotterhouse.com/,,Church,"Church, Place Of Worship",4.8,16,OPERATIONAL,2026-08-24 15:19:14
4016,"Henderson Primary, Professional LLC",Henderson Primary,2025332842,1,Medical Office,880 Seven Hills Dr,Henderson,Nevada,89052,,,,,,,,,0.0,0,OPERATIONAL,2026-08-24 15:19:15
4017,Henderson Psychiatry Corporation,Henderson Psychiatry Corporation,2023329282,1,Medical Office,1070 Wigwam Pkwy,Henderson,Nevada,89074,,ChIJC4w7gBLRyIAREFhTj4Z_qk4,Green Valley Psychiatric Associates,"1070 Wigwam Pkwy #100, Henderson, NV 89074, USA",,(702) 454-0201,Doctor,"Doctor, Health, Hospital",2.6,14,OPERATIONAL,2026-08-24 15:19:15
4018,Henderson Retail 61 LLC,Lion's Den,2021317735,1,Clothing and Apparel,9310 S Eastern Ave,Henderson,Nevada,89123,(614) 794-2203,ChIJ8ffMPWDPyIARqj1EMSX3vMI,Lion's Den,"9310 S Eastern Ave Ste 111, Las Vegas, NV 89123, USA",https://www.lionsden.com/,(702) 361-2150,Clothing Store,"Clothing Store, Store",4.7,116,OPERATIONAL,2026-08-24 15:19:16
4019,Henderson SZ LLC,Stretch Zone,2024331046,1,Fitness/Health Studios,55 S Valle Verde Drive,henderson,Nevada,89012,,ChIJJVqhpw7RyIARUDi48PA1U64,Stretch Zone,"55 S Valle Verde Dr #430, Henderson, NV 89012, USA",https://www.stretchzone.com/locations/henderson-nv,(702) 954-4924,Health,Health,4.8,288,OPERATIONAL,2026-08-24 15:19:16
4020,"Henderson Salon Boutique, LLC",Salon Boutique,2021316074,1,Barbershops and Cosmetology Establishment,520 Marks St,Henderson,Nevada,89014,,ChIJW48pnprRyIARsIiVRXG7Yac,Salon Boutique Henderson,"520 Marks St Ste 110B, Henderson, NV 89014, USA",https://www.salonboutique.com/location/henderson,(702) 580-0605,Beauty Salon,"Beauty Salon, Hair Care, Health, Real Estate Agency, Spa",4.5,48,OPERATIONAL,2026-08-24 15:19:17
4021,Henderson Senior Care LLC,Henderson Senior Care LLC,2022319438,1,Group Care Facility,931 Shadowfax Rd,Henderson,Nevada,89015,,ChIJIwES8B7PyIARsKyQPIO3QqE,Henderson Senior Living,"2690 Celebrate Ct, Henderson, NV 89074, USA",https://www.hendersonseniorliving.net/,(725) 780-1089,Health,Health,5.0,7,OPERATIONAL,2026-08-24 15:19:17
4022,"Henderson Shack, L.L.C.",The Chicken Shack,2021317604,1,Restaurant/Food Service,110 N Boulder Hwy,Henderson,Nevada,89015,,ChIJU4U7GTnXyIAREefmnP-rQ0U,The Chicken Shack | Downtown Henderson,"110 N Boulder Hwy #100, Henderson, NV 89015, USA",https://theshack100.wixsite.com/thechickenshack,(702) 202-4020,Food,"Food, Restaurant",4.0,439,OPERATIONAL,2026-08-24 15:19:18
4023,Henderson Specialty Rx,Siena Pharmacy,2024331264,1,Drug/Dept/Variety Store,2865 Siena Heights Dr,Henderson,Nevada,89052,,ChIJ-5GH7Q3OyIARmP2RMxTVfO4,Siena Heights Healthcare Center,"2845 Siena Heights Dr, Henderson, NV 89052, USA",https://www.optum.com/en/care/facilities/nv/southwest-medical-siena-heights-healthcare-center-12011_0000163x376.html,(702) 877-5199,Doctor,"Doctor, Health",4.5,265,OPERATIONAL,2026-08-24 15:19:18
4024,Henderson Vision Care LLC,Henderson Vision Care,"2019310144, 2019310145",2,"Medical Office, Miscellaneous",680 S Green Valley Pkwy,Henderson,Nevada,89052,,ChIJheBHzNvPyIARO8W-tCzFmbg,Henderson Vision Care,"680 S Green Valley Pkwy STE#120, Henderson, NV 89052, USA",https://www.hendersonvisioncare.com/,(702) 889-3937,Health,Health,4.9,919,OPERATIONAL,2026-08-24 15:19:19
4025,"Henderson-Hy, LLC",Henderson Hyundai Superstore,"2022319485, 2022319486, 2023323183",3,"Car/Automobile Dealership - New, Automotive",460 N Boulder Hwy,Henderson,Nevada,89015,,ChIJI3eqzMfWyIARzDsJRW436wA,Henderson Hyundai,"460 N Boulder Hwy, Henderson, NV 89015, USA",https://www.hendersonhyundai.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business&utm_content=sales,(702) 800-6127,Car Dealer,"Car Dealer, Finance, Store",4.3,3020,OPERATIONAL,2026-08-24 15:19:19
4026,"Henning Investments, LLC",Jimmy John's Sunset,2018307418,1,Restaurant/Food Service,1321 W Sunset Rd,Henderson,Nevada,89014,(702) 558-0510,ChIJQ7zxUPbQyIARQff9AV1zK-w,Jimmy John's,"1321 W Sunset Rd Ste. 110, Henderson, NV 89014, USA",https://locations.jimmyjohns.com/nv/henderson/sandwiches-2097.html?utm_source=google-my-business&utm_medium=organic&utm_campaign=website-link&y_source=1_MjAyNDA4MzI2Ni03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,(702) 558-0510,Food,"Food, Restaurant",3.8,223,OPERATIONAL,2026-08-24 15:19:20
4027,Heppler Audiology PLLC,Advanced Audiology Institute,2010303024,1,Medical Office,10520 S Eastern Ave,Henderson,Nevada,89052,,ChIJYTe3HjbPyIARPL3kJOWSB7Q,Advanced Audiology Institute,"10520 S Eastern Ave #100, Henderson, NV 89052, USA",https://vegashearingaids.com/,(702) 853-7986,Doctor,"Doctor, Electronics Store, Health, Store",4.8,122,OPERATIONAL,2026-08-24 15:19:20
4028,Her Place L.L.C.,Her Place Med Spa,"2022321105, 2024329456, 2024329457, 2024329458",4,"Medical Office, Barbershops and Cosmetology Establishment, Personal Services, Massage Establishment",2510 Wigwam Pkwy,Henderson,Nevada,89074,(702) 460-7230,ChIJq6paaQ7OyIARvhMZIMKKLNE,Her Place Med Spa,"2510 Wigwam Pkwy #105, Henderson, NV 89074, USA",http://hpbrows.com/booknow,(702) 460-7230,Beauty Salon,"Beauty Salon, Health, Spa",5.0,20,OPERATIONAL,2026-08-24 15:19:21
4029,Hera Armenian Consulting Ltd.,Hera Armenian Consulting Ltd.,2024329752,1,Management/Marketing/Consulting,1013 Whitney Ranch Dr,Henderson,Nevada,89014,,ChIJYZNiQnvQyIAROpvGkRYTp_0,Vegas Valley Commercial,"1013 Whitney Ranch Dr #110, Henderson, NV 89014, USA",https://www.vegasvalleycommercial.com/,(702) 456-6449,Real Estate Agency,Real Estate Agency,1.0,2,OPERATIONAL,2026-08-24 15:19:22
4030,Herbally Grounded II LLC,Herbally Grounded II LLC,2024331719,1,Miscellaneous,10345 S Eastern Ave,Henderson,Nevada,89052,,ChIJF1Wx1DDPyIARCoTPO_Unkgo,Herbally Grounded - Eastern,"10345 S Eastern Ave Ste 150, Henderson, NV 89052, USA",http://herballygrounded.com/,(725) 203-1099,Food,"Food, Grocery Or Supermarket, Health, Store",5.0,548,OPERATIONAL,2026-08-24 15:19:22
4031,Herban Infusion LLC,Anytime Fitness,2017300532,1,Fitness/Health Studios,2920 Bicentennial Pkwy,Henderson,Nevada,89044,(562) 331-6241,ChIJg-HeUG3NyIARQaJ6TOL0x6U,Anytime Fitness,"2920 Bicentennial Pkwy, Henderson, NV 89044, USA",https://www.anytimefitness.com/locations/henderson-nevada-4285/?utm_source=google&utm_medium=organic-businesslisting&utm_campaign=gbp-listing&utm_content=4285,(702) 747-9194,Gym,"Gym, Health",4.5,104,OPERATIONAL,2026-08-24 15:19:23
4032,"Herbst Acquisitions, LLC","Herbst Acquisitions, LLC",2011303320,1,Miscellaneous,5195 S Las Vegas Blvd,Las Vegas,Nevada,89119,,ChIJ1YGpEsLFyIARgepoZBDlebI,Terrible's Headquarters,"5195 S Las Vegas Blvd, Las Vegas, NV 89119, USA",http://www.terribles.com/,(702) 798-6400,Casino,Casino,2.3,36,OPERATIONAL,2026-08-24 15:19:23
4033,Here Tis Inc,Here Tis Inc,2025334373,1,Bookkeeping Business,722 Wild Highlands Ln,Henderson,Nevada,89015,,ChIJSasmfSvXyIARTQPMtmm42Rs,KB Home River Mountain Trails,"739 Wild Highlands Ln, Henderson, NV 89015, USA",https://www.kbhome.com/new-homes-las-vegas/river-mountain-trails,(702) 266-8590,General Contractor,General Contractor,4.5,4,CLOSED_PERMANENTLY,2026-08-24 15:19:24
4034,Heritage Gallery LLC,Heritage Gallery LLC,2026334659,1,Art Sales/Supplies,2712 Borthwick Ave,Henderson,Nevada,89044,,ChIJccVGFZXPyIARW2oOLurala0,"Heritage Lighting Services, LLC","999 Beasley St Unit B318, Henderson, NV 89052, USA",https://www.heritagelightingservices.com/,(702) 263-6341,Establishment,,5.0,3,OPERATIONAL,2026-08-24 15:19:24
4035,"Heritage Pointe, LLC",Heritage Pointe Apartments,2000058509,1,Apartment House,532 College Dr,Henderson,Nevada,89015,,ChIJr031DDDUyIARvrpbriXCoAc,Heritage Pointe,"532 College Dr, Henderson, NV 89015, USA",https://www.heritagepointelv.com/,(725) 333-0460,Establishment,,3.6,75,OPERATIONAL,2026-08-24 15:19:25
4036,Heritagewallcoverings LLC.,Heritagewallcoverings LLC.,2019311369,1,Retail Product Sales,581 Bayo Canyon Ct,Henderson,Nevada,89015,(623) 606-4351,ChIJ8XlCiQ3XyIARZG7vfIzXn3Q,Las Vegas Wallcovering,"1410 E Lake Mead Pkwy, Henderson, NV 89015, USA",https://las-vegas-wallcovering.website/,(484) 665-2167,Establishment,,0.0,0,OPERATIONAL,2026-08-24 15:19:25
4037,Herman A Garcia,Nivexo Document Services,2025332400,1,Miscellaneous,1070 Wellness Pl,Henderson,Nevada,89011,,ChIJP8epviHRyIAR1liugpCNWck,The Aviary,"1070 Wellness Pl., Henderson, NV 89011, USA",https://aviaryapts.com/,(702) 899-3344,Real Estate Agency,Real Estate Agency,4.3,95,OPERATIONAL,2026-08-24 15:19:26
4038,Hernandez & Associates Inc.,Hernandez & Associates Inc.,2023322738,1,Bookkeeping Business,965 Nevada State Dr,Henderson,Nevada,89002,,ChIJfcHyYBHOyIAR6AVLyZeKovM,Hernandez & Massi,"8920 W Tropicana Ave Ste 101, Las Vegas, NV 89147, USA",https://hernandezandmassi.com/,(702) 563-4450,Establishment,,4.9,59,OPERATIONAL,2026-08-24 15:19:26
4039,"Hero Finishes Company, LLC",Hero Flooring,2020315386,1,Miscellaneous,1371 Raiders Way,Henderson,Nevada,89052,,ChIJ__8P81bDyIARYW8_PNTXm6c,Hero Flooring,"1371 Raiders Way Ste 160, Henderson, NV 89052, USA",https://www.heroflooring.com/,(702) 202-4928,General Contractor,General Contractor,5.0,3,OPERATIONAL,2026-08-24 15:19:27
4040,Hero Party LLC,Lightspeed Training,2024331372,1,Personal Services,2553 Wigwam Pkwy,Henderson,Nevada,89074,,ChIJ_5OL--7PyIARm66NOsuLWmM,Lightspeed Training,"2553 Wigwam Pkwy, Henderson, NV 89074, USA",https://trainlightspeed.com/,(702) 297-6440,Gym,"Gym, Health",5.0,56,OPERATIONAL,2026-08-24 15:19:27
4041,Heroes & Heart,Heroes & Heart,2023322290,1,Non-Profit Registration,1951 Stella Lake St,Las Vegas,Nevada,89106,,ChIJd5e3OdTDyIARuJ27IJfcxlk,Heroes and Heart,"1951 Stella Lake St Ste 26, Las Vegas, NV 89106, USA",http://heroesandheart.org/,(702) 626-3691,Establishment,,0.0,0,OPERATIONAL,2026-08-24 15:19:28
4042,Heron Works LLC,Heron Works LLC,2025334208,1,Personal Services,375 N Stephanie St,Henderson,Nevada,89014,,ChIJV0mjHlbQyIARbC2gBSp6nV4,211,"375 N Stephanie St #211, Henderson, NV 89014, USA",,,Premise,"Premise, Street Address",0.0,0,OPERATIONAL,2026-08-24 15:19:28
4043,"Hesham Sirsy, M.D., LTD.",ABC Pediatrics,2005306642,1,Medical Office,10950 S Eastern Ave,Henderson,Nevada,89052,,ChIJf9-iLvzNyIARJQLv9eLQgIA,ABC Pediatrics,"10950 S Eastern Ave #100, Henderson, NV 89052, USA",http://www.abcpediatricshenderson.com/,(702) 614-2192,Doctor,"Doctor, Health",3.9,110,OPERATIONAL,2026-08-24 15:19:29
4044,Hharpp Business Services Inc.,Hharpp Business Services Inc.,2026335775,1,Bookkeeping Business,1101 Colorado St,Boulder City,Nevada,89006,(909) 331-6331,ChIJiZREXBHOyIARYtNCb42Y9Pw,Hharpp Business Services Inc,"S Boulder Hwy, Henderson, NV 89015, USA",http://www.hharpp.com/contact-us/,(702) 342-8844,Establishment,,5.0,1,OPERATIONAL,2026-08-24 15:19:29
4045,Hi-Standard Dog Training LLC,Hi-Standard Dog Training LLC,2026336014,1,Animal Trainer,266 Prudence Ct,Henderson,Nevada,89074,,,,,,,,,0.0,0,OPERATIONAL,2026-08-24 15:19:30
4046,"Hibbett Retail, Inc.",Hibbett Sports,2023321311,1,Clothing and Apparel,300 W Lake Mead Pkwy,Henderson,Nevada,89015,,ChIJHdWNifTXyIAR0ljt5gZb4_k,Hibbett,"300 W Lake Mead Pkwy Ste 100, Henderson, NV 89015, USA",https://www.hibbett.com/storedetails/NV/Henderson/1545?utm_source=gmblisting&utm_medium=organic,(702) 286-1712,Clothing Store,"Clothing Store, Shoe Store, Store",4.5,109,OPERATIONAL,2026-08-24 15:19:30
4047,Hibs Yoga LLC,HIBS Structural Integration & Yoga,2024331303,1,Independent Massage Therapist,2941 Reatini Ct,Henderson,Nevada,89052,,ChIJ4-3K8ALOyIARLg9WFWWP0xo,HIBS Structural Integration & Yoga,"2525 W Horizon Ridge Pkwy #100, Henderson, NV 89052, USA",http://hibsyoga.com/,(702) 704-5017,Gym,"Gym, Health",4.7,36,CLOSED_PERMANENTLY,2026-08-24 15:19:31
4048,Hidden Hibachi LLC,Hidden Hibachi,2026336133,1,Mobile Food Vendor,2121 E Sahara Ave,Las Vegas,Nevada,89104,,ChIJhX7DVDPFyIARwGEPamr5z24,Hidden Hibachi,"2121 E Sahara Ave, Las Vegas, NV 89104, USA",https://hiddenhibachi.com/,(702) 606-7211,Food,"Food, Restaurant",3.7,3,OPERATIONAL,2026-08-24 15:19:31
4049,High 5 Dog Treats LLC,High 5 Dog Treats,2021317345,1,Farmers Market,1851 N Green Valley Pkwy,Henderson,Nevada,89074,,ChIJx72hodLRyIARxLJyuGX5Mng,Fairways on Green Valley,"1851 N Green Valley Pkwy, Henderson, NV 89074, USA",https://www.missionrockresidential.com/apartments/nv/henderson/fairways-on-green-valley/?utm_source=GBP&utm_medium=Listing&utm_campaign=Reputation+Listings#/,(702) 470-2980,Establishment,,3.8,170,OPERATIONAL,2026-08-24 15:19:32
4050,"High Desert Heat NV, Inc.",HDHNV,2024330789,1,Firearms/Firearms Instructor,2342 Lone Pine St,Henderson,Nevada,89014,,ChIJvfAIDyLQyIARJl_eoJlLLvY,2342 Lone Pine Dr,"2342 Lone Pine Dr, Henderson, NV 89014, USA",,,Premise,"Premise, Street Address",0.0,0,OPERATIONAL,2026-08-24 15:19:33
4051,High End Detailing LLC,High End Detailing LLC,2026336066,1,Mobile Detailing,6720 Cabra Cir,Las Vegas,Nevada,89107,,ChIJ95wbnkbHyIARJCXSLkjxtG8,"Finity High End Detailing - RV Wash & Mobile Car Detailing in Las Vegas, Summerlin & Henderson","3651 S Lindell Rd d1114, Las Vegas, NV 89103, USA",https://finityhighenddetailing.com/,(833) 322-8102,Establishment,,4.8,55,OPERATIONAL,2026-08-24 15:19:33
4052,High Hope's Horsemanship LLC,High Hope's Horsemanship LLC,2022320463,1,Miscellaneous,247 Cannes St,Henderson,Nevada,89015,,ChIJUehPuFAH9ogR7fPPGAQZusM,Horses and Hope LLC,"596 Eagle Hts Dr, Maysville, GA 30558, USA",,(706) 244-4232,Establishment,,0.0,0,OPERATIONAL,2026-08-24 15:19:34
4053,"High Karat, LLC","High Karat, LLC",2021316950,1,Jewelry Sales,871 Coronado Center Dr,Henderson,Nevada,89052,,ChIJ1bQQnw7OyIAR0XT4XEaFyJk,871 Coronado Center Dr,"871 Coronado Center Dr, Henderson, NV 89052, USA",,,Premise,"Premise, Street Address",0.0,0,OPERATIONAL,2026-08-24 15:19:34
4054,High Limit Spirits,High Limit Spirits,2022319182,1,Inter-Jurisdictional Business,2675 E Patrick Ln,Las Vegas,Nevada,89120,,ChIJb7Qe8RTEyIARIqxnXw2crd8,High Limit Bar,"3131 S Las Vegas Blvd, Las Vegas, NV 89109, USA",https://www.wynnlasvegas.com/dining,(702) 770-7000,Bar,Bar,3.7,3,OPERATIONAL,2026-08-24 15:19:35
4055,High Roll Vending LLC,High Roll Vending LLC,2026334648,1,Vending Machines,313 Birmingham St,Henderson,Nevada,89074,,ChIJOb5XQ2rQyIARlmg-8IfF_q0,R & R Vending,"2840 Galena Dr, Henderson, NV 89074, USA",http://randrvending.com/,(702) 292-5413,Establishment,,3.2,9,OPERATIONAL,2026-08-24 15:19:35
4056,High Rollers Motorcycle Club,High Rollers Motorcycle Club,2024329438,1,Non-Profit Registration,1703 Duarte Dr,Henderson,Nevada,89014,,ChIJEbxvvk_QyIARonSeb9_aEto,1703 Duarte Dr,"1703 Duarte Dr, Henderson, NV 89014, USA",,,Premise,"Premise, Street Address",0.0,0,OPERATIONAL,2026-08-24 15:19:36
4057,High Tech Development,High Tech Development,2025334323,1,App/Software Designer,2855 Craigton Dr,Henderson,Nevada,89044,,ChIJR28N23LUyIARGneeZ2UxND8,ITech Las Vegas | Managed IT Support,"7330 Eastgate Rd #170, Henderson, NV 89011, USA",http://www.itechlasvegas.com/,(702) 943-0111,Establishment,,4.0,8,OPERATIONAL,2026-08-24 15:19:36
4058,"Highland Enterprises, Inc.",Burger King,2001002503,1,Restaurant/Food Service,1270 W Warm Springs Rd,Henderson,Nevada,89014,,ChIJ3RROjfvQyIARdQuf6mEYGQU,Burger King,"1270 W Warm Springs Rd, Henderson, NV 89014, USA",https://burgerking.com/store-locator/store/11543,(702) 547-4944,Food,"Food, Restaurant",3.6,1241,OPERATIONAL,2026-08-24 15:19:37
4059,Highrollers Kennel LLC,Highrollers Kennel,2026334636,1,Animal Breeder,100 Linden St,Henderson,Nevada,89015,,ChIJiYnxL5zRyIARpg11v7bRy38,Henderson Pet Resort,"1450 W Horizon Ridge Pkwy Ste. 425, Henderson, NV 89012, USA",https://www.hendersonpetresort.com/?y_source=1_MjgxMzA4NDAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,(702) 941-9501,Establishment,,4.7,973,OPERATIONAL,2026-08-24 15:19:38
4060,Hiive Creative LLC,AiNO,"2022319596, 2022319595",2,"Miscellaneous, Designer or Decorator",23 Feather Sound Dr,Henderson,Nevada,89052,(630) 649-8077,ChIJN2bl3YfNyIARvkTPUQBY5n4,23 Feather Sound Dr,"23 Feather Sound Dr, Henderson, NV 89052, USA",,,Premise,"Premise, Street Address",0.0,0,OPERATIONAL,2026-08-24 15:19:38
