LicenseNumber,EntityName,DBA,BusinessLocation,City,State,ZipCode,BusinessPhone,OriginalIssueDate,ExpirationDate,LicenseType,LicenseSub-Type,BusinessDescription,PrimaryJurisdiction,CityofHenderson,CityofLasVegas,CityofNorthLasVegas,ClarkCounty,BillingAddress1,BillingAddress2,BillingCity,BillingState/Province,BillingZipCode
2022320749,Pacific Sales & Dist. LLC,Pacific Sales & Dist. LLC,2020 Bradenton Ct,Henderson,Nevada,89052,,01/26/2023,01/31/2027,Gross Revenue,E-Commerce and Online Retailer,Wholesale and online sales,City of Henderson,Yes,No,No,No,2020 Bradenton Ct,,Henderson,NV,89052
2022320760,Joyce's Cleaning LLC,Joyce's Cleaning LLC,140 W Country Club Drive,Henderson,Nevada,89015,,01/26/2023,01/31/2027,Property Maintenance,Cleaning Services,I run a maid service/house cleaning business out of my Henderson home . no clients come to my home it is just where I maintain records. I do clean homes in Henderson City Jurisdiction,City of Henderson,Yes,No,No,No,140 W Country Club Dr,,Henderson,NV,89015
2022320762,Haloes Touch Hospice Inc,Haloes Touch Hospice Inc,11500 S Eastern Ave,Henderson,Nevada,89052,,11/14/2022,11/30/2026,Gross Revenue,Personal Services,In home hospice services,City of Henderson,Yes,No,No,No,11500 S Eastern Ave,"Ste 150, Office 1509",Henderson,NV,89052
2022320763,"CMH HOMES, INC.",Clayton Homes # 1048,8275 S Eastern Ave,Las Vegas,Nevada,89123,,11/01/2022,11/30/2026,Inter-Jurisdictional Business,Inter-Jurisdictional Business,Retail manufactured home sales to be delivered into Henderson,City of Henderson,Yes,No,No,No,P.O. Box 4098,,Maryville,TN,37802
2022320766,Sierra Sound L.L.C.,Sierra Sound L.L.C.,788 Viento del Montagna Ave,Henderson,Nevada,89012,,10/25/2022,10/31/2026,Gross Revenue,Miscellaneous,"Audio engineering, genera Audio/Visual operation, and project management for live events. Specifically in Corporate Shows, Conventions, Theater, Broadcast, and Concert touring.",City of Henderson,Yes,No,No,No,788 Viento Del Montagna Ave,,Henderson,NV,89012
2022320767,Centre Ice Hockey LLC,Centre Ice Hockey,222 S Water St,Henderson,Nevada,89015,,11/16/2022,11/30/2026,Gross Revenue,Miscellaneous,Hockey equipment sales,City of Henderson,Yes,No,No,No,222 S Water St,,Henderson,NV,89015
2022320768,The Real Barber Shop LLC,The Real Barber Shop LLC,259 N Pecos Rd,Henderson,Nevada,89074,,12/08/2022,12/31/2026,Barbershops and Cosmetology Establishment,Barbershops and Cosmetology Establishment,"Assess hair and scalp health and recommend treatments and products Consult with clients and advise hairstyle and hair treatment options Cut and style hair to client’s specifications, shaving, trimming and shaping clients' beards and mustache.",City of Henderson,Yes,No,No,No,5962 Mabel Rd,,Las Vegas,NV,89110
2022320769,Anthem Senior Residential Care LLC,Anthem Senior Residential Care LLC,55 La Laguna St,Henderson,Nevada,89012,,11/09/2022,10/31/2026,Group Care Facility,Group Care Facility,"Home Health Care services primarily engaged in providing nurse services in the home, which may be combined with a range of the following other services: personal care services",City of Henderson,Yes,No,No,No,55 La Laguna St,,Henderson,NV,89012
2022320772,"P3 Dental-Welebir, PC",Rose Family Dentistry,8490 S Eastern Ave,Las Vegas,Nevada,89123,(949) 408-4929,11/03/2022,11/30/2026,Dental Office,Dental Office,"State of the art dentistry to everyone. General, preventative, restorative dental care, specialty care, cosmetic dentistry & emergency.",City of Henderson,Yes,No,No,No,675 Anton Blvd,500,Costa Mesa,CA,92626
2022320773,The Brentwood Companies LLC,The Brentwood Companies LLC,901 N Green Valley Pkwy,Henderson,Nevada,89074,,10/24/2022,10/31/2026,Office Only,Office Only,Office only - Monitor business operations at a commercial Property,City of Henderson,Yes,No,No,No,14350 Civic Drive,200,Victorville,CA,92392
2022320776,"LV Cellulite Centre & Laser Boutique, LLC",NKDSkin Aesthetics,1776 W Horizon Ridge Pkwy,Henderson,Nevada,89012,,10/25/2022,10/31/2026,Barbershops and Cosmetology Establishment,Barbershops and Cosmetology Establishment,Laser Facials & skin care treatments.,City of Henderson,Yes,No,No,No,1776 W Horizon Ridge Dr,110,Henderson,NV,89012
2022320777,"LV Cellulite Centre & Laser Boutique, LLC",NKDSkin Aesthetics,1776 W Horizon Ridge Pkwy,Henderson,Nevada,89012,,10/25/2022,10/31/2026,Gross Revenue,Miscellaneous,Skin care product sales.,City of Henderson,Yes,No,No,No,1776 W Horizon Ridge Dr,110,Henderson,NV,89012
2022320778,"LV Cellulite Centre & Laser Boutique, LLC",NKDSkin Aesthetics,1776 W Horizon Ridge Pkwy,Henderson,Nevada,89012,,10/25/2022,10/31/2026,Medical Office,Medical Office,"Laser hair removal, cellulite reductions, dermal fillers, vitamin injections, vitamin infusions and botox.",City of Henderson,Yes,No,No,No,1776 W Horizon Ridge Dr,110,Henderson,NV,89012
2022320780,"REVELES LANDSCAPING & MAINTENANCE, LTD.","REVELES LANDSCAPING & MAINTENANCE, LTD.",293 Bowsprit Ct,Las Vegas,Nevada,89183,,10/25/2022,10/31/2026,Property Maintenance,Gardening/Lawn Maintenance,Maintenance services,City of Henderson,Yes,No,No,No,293  BOWSPRIT  CT,,LAS VEGAS,NV,89183
2022320781,Gatsby Ventures LLC,Gatsby Ventures LLC,2735 Simmons St,N. Las Vegas,Nevada,89032,,11/08/2022,11/30/2026,Property Maintenance,Construction Cleanup,"We clean streets, SWPPP clean up crew, construction clean up, site clean up, HOA clean up, trash truck clean ups",City of Henderson,Yes,No,No,No,8461 FARM RD STE 12- PMB 215,,LAS VEGAS,NV,89131
2022320782,The Rainbrow Studio LLC,Facetology Aesthetic,4401 E Sunset Rd,Henderson,Nevada,89014,,10/25/2022,10/31/2026,Barbershops and Cosmetology Establishment,Barbershops and Cosmetology Establishment,"Skin and body treatments. Facials, body wraps, lashes, waxing, and make up.",City of Henderson,Yes,No,No,No,3600 Saddle,,Las Vegas,NV,89121
2022320784,Sheagirl LLC,Sheagirl LLC,508 Summit Dr,Henderson,Nevada,89002,,12/12/2022,12/31/2026,Gross Revenue,Miscellaneous,Retail arbitrage buying products from retail stores and selling on online marketplaces,City of Henderson,Yes,No,No,No,508 Summit Drive,,Henderson,NV,89002
2022320788,HENRY CROCKETT AGENCY,HENRY CROCKETT STATE FARM,9480 S Eastern Ave,Las Vegas,Nevada,89123,,03/30/2023,09/30/2026,Insurance Agency or Adjusting Firm,Insurance Agency or Adjusting Firm,"We provide auto, home, business, and life insurance and service the policies.",City of Henderson,Yes,No,No,No,9480 EASTERN AVE SUITE 252,,LAS VEGAS,NV,89123
2022320789,Kids Empire Henderson Stephanie Promenade (NV) LLC,Kids Empire,225 N Stephanie St,Henderson,Nevada,89074,(424) 625-9483,12/07/2022,12/31/2026,Gross Revenue,Miscellaneous,"indoor kid play park, slides ball pits climbing jungle gym",City of Henderson,Yes,No,No,No,8605 Santa Monica Blvd,49634,West Hollywood,CA,90069
2022320790,"Health Advocates Network, Inc.","Health Advocates Network, Inc.",871 Coronado Center Dr,Henderson,Nevada,89052,,02/15/2023,02/28/2027,Contract Labor Service,Contract Labor Service,Temporary Staffing Services,City of Henderson,Yes,No,No,No,1875 NW Corporate Blvd,120,Boca Raton,FL,33431
2022320791,"SELECT ADJUSTERS, LLC",Select Adjusters,2501 N Green Valley Pkwy,Henderson,Nevada,89014,,10/26/2022,10/31/2026,Insurance Agency or Adjusting Firm,Insurance Agency or Adjusting Firm,Facilitating insurance claims for the Home Owners on property damage with their Insurance Company,City of Henderson,Yes,No,No,No,2501 N Green Valley Pkwy,120,Henderson,NV,89014
2022320793,"Security 1st Title of Nevada, LLC","Security 1st Title of Nevada, LLC",2285 Corporate Cir,Henderson,Nevada,89074,,11/30/2022,11/30/2026,Title Insurance Company,Title Insurance Company,Title Agency & Escrow Services,City of Henderson,Yes,No,No,No,2285 Corporate Cir Suite 100,,Henderson,NV,89074
2022320798,"Henderson Pharmacy, LLC","Henderson Pharmacy, LLC",2410 W Horizon Ridge Pkwy,Henderson,Nevada,89052,,10/26/2022,10/31/2026,Gross Revenue,Drug/Dept/Variety Store,Retail Pharmacy location selling prescription and OTC pharmaceuticals,City of Henderson,Yes,No,No,No,2410 W Horizon Ridge Pkwy,100,Henderson,NV,89052
2022320800,"Maya PMU, LLC",Salon Dushons,855 Seven Hills Dr,Henderson,Nevada,89052,,10/26/2022,10/31/2026,Barbershops and Cosmetology Establishment,Barbershops and Cosmetology Establishment,Full-service hair salon,City of Henderson,Yes,No,No,No,855 Seven Hills Dr,160,Henderson,NV,89052
2022320801,Linal Harada,with Linal,469 Elkhurst Pl,Henderson,Nevada,89012,,11/03/2022,11/30/2026,Gross Revenue,Wellness Services,"This is a lifestyle business emphasizing health, wellness, and creativity.",City of Henderson,Yes,No,No,No,469 Elkhurst Pl,,Henderson,NV,89012
2022320803,"Smilesofalaska, LLC",Nevada Dental Sleep,880 Seven Hills Dr,Henderson,Nevada,89052,,10/26/2022,10/31/2026,Dental Office,Dental Office,Dental sleep appliances. Customized oral appliance therapy for sleep apnea.,City of Henderson,Yes,No,No,No,2520 Turtlehead Peak Ave,,Las Vegas,NV,89135
2022320804,"LT MIXED USE RECO (HENDERSON), LLC",Life Time Living,2460 Serene Ave,Henderson,Nevada,89074,,02/13/2023,08/31/2026,Apartment House,Apartment House,"Here, you'll find more than an apartment - you'll find high-end residences adjacent to a state-of-the-art Life Time Athletic Resort and Spa.",City of Henderson,Yes,No,No,No,2902 Corporate Pl,,Chanhassen,MN,55317
2022320805,"The Oncology Institute CA, A Professional Corporation","The Oncology Institute CA, A Professional Corporation",2904 W Horizon Ridge Pkwy,Henderson,Nevada,89052,,10/26/2022,10/31/2026,Medical Office,Medical Office,We are an oncology & hematology medical practice treating patients with various cancers & blood diseases with medications & chemotherapy.,City of Henderson,Yes,No,No,No,18000 Studebaker Rd,800,Cerritos,CA,90703
2022320807,Family Friendly Care Home-Henderson LLC,Family Friendly Care Home-Henderson LLC,174 Enloe St,Henderson,Nevada,89074,(702) 272-7515,10/27/2022,10/31/2026,Group Care Facility,Group Care Facility,"As Home for Individual Residential Care (HIRC) facility, we will provide lodging and care services to infirmed and elderly patients - 2 Beds",City of Henderson,Yes,No,No,No,9003 Field Maple St,,Las Vegas,NV,89178
2022320808,Thistle House LLC,Thistle House LLC,789 Thistle Fairway St,Las Vegas,Nevada,89138,,02/17/2023,02/28/2027,Inter-Jurisdictional Business,Inter-Jurisdictional Business,Floral Design for Events,City of Henderson,Yes,No,No,No,789 Thistle Fairway Ave,,Las Vegas,NV,89138
2022320810,Aevo Technology Solutions LLC,Aevo Technology Solutions LLC,9550 S Eastern Ave,Las Vegas,Nevada,89123,,10/31/2022,10/31/2026,Management/Marketing/Consulting,Management/Marketing/Consulting,IT Consulting and Management Services,City of Henderson,Yes,No,No,No,9550 S Eastern Ave,253,Las Vegas,NV,89123
2022320813,NNK INVESTMENTS LLC,Marcos Pizza 7417,110 N Boulder Hwy,Henderson,Nevada,89015,,10/27/2022,10/31/2026,Gross Revenue,Restaurant/Food Service,"Sell pizza, sub sandwiches, salads, and soda.",City of Henderson,Yes,No,No,No,2204 Plaza Del Puerto,,Las Vegas,NV,89102
2022320816,"Katie Landier Physical Therapy, PLLC",Day One Physical Therapy and Pilates,170 S Green Valley Pkwy,Henderson,Nevada,89012,,11/09/2022,11/30/2026,Medical Office,Medical Office,"I will be working as a physical therapist within the Via Pilates studio, providing physical therapy services, as allowed per my PT license in Nevada 3686.",City of Henderson,Yes,No,No,No,599 Lairmont Pl,,Henderson,NV,89012
2022320820,The Healing Sisterhood LLC,Universal Healer,11540 S Eastern Ave,Henderson,Nevada,89052,,12/08/2022,12/31/2026,Gross Revenue,Miscellaneous,We are a healing collaboration center. A hub for healers of all holistic modalities to practice their healing arts. We also offer a spiritual and crystal shop inside the facility,City of Henderson,Yes,No,No,No,10 Old March Ct,,Henderson,NV,89052
2022320823,Nevada Conservation League,Nevada Conservation League,8540 S Eastern Ave,Las Vegas,Nevada,89123,,11/15/2022,,Non-Profit Registration,Non-Profit Registration,"Meetings, sending/receiving emails, planning administrative work",City of Henderson,Yes,No,No,No,8540 S Eastern Ave,200,Las Vegas,NV,89123
2022320827,Andy R Garcia,A.R. Garcia Photography,2216 Valdina St,Henderson,Nevada,89044,,10/27/2022,10/31/2026,Gross Revenue,Photography and Videography Sales/Service,Sales of Photography,City of Henderson,Yes,No,No,No,2216 Valdina St,,Henderson,NV,89044
2022320828,Henderson International Consulting & Investment LLC,Henderson International Consulting & Investment LLC,1867 Wood River St,Henderson,Nevada,89052,,12/01/2022,12/31/2026,Management/Marketing/Consulting,Management/Marketing/Consulting,investment and consulting service,City of Henderson,Yes,No,No,No,1867 Wood River St,,Henderson,NV,89052
2022320829,Aisen Law PLLC,Aisen Law PLLC,871 Coronado Center Dr,Henderson,Nevada,89052,(702) 715-8187,11/07/2022,11/30/2026,Law Firm or Law Office,Law Firm or Law Office,Law Office - Attorney's Office,City of Henderson,Yes,No,No,No,871 Coronado Center Dr,200,Henderson,NV,89052
2022320832,"MG Enterprises, LLC",Epic Travel Concierge,1385 Temporale Dr,Henderson,Nevada,89052,,11/03/2022,11/30/2026,Travel and Ticket Agencies,Travel and Ticket Agencies,Travel Agency,City of Henderson,Yes,No,No,No,1385 Temporale Dr,,Henderson,NV,89052
2022320835,Karissa Russ Limited Co,Karissa Russ Limited Co,1800 April Mist St,Henderson,Nevada,89002,,12/07/2022,12/31/2026,Gross Revenue,Photography and Videography Sales/Service,Provide on site photography services for weddings/elopements as needed. My home address is where editing is conducted,City of Henderson,Yes,No,No,No,1800 April Mist St,,Henderson,NV,89002
2022320836,Lotus Studio Events LLC,Lotus Studio Events LLC,1470 Raiders Way,Henderson,Nevada,89052,,11/03/2022,11/30/2026,Gross Revenue,Banquet Facility,"Event space rented by hour. Space for parties, meetings, classes, etc...",City of Henderson,Yes,No,No,No,3535 Executive Terminal Dr,300,Henderson,NV,89052
2022320839,"SRGMF IV American Pacific Henderson, LLC",Miro at the Parc,1651 American Pacific Dr,Henderson,Nevada,89074,,12/01/2022,12/31/2026,Apartment House,Apartment House,Multi-family/apartments - Leasing Apartments for specific lease terms,City of Henderson,Yes,No,No,No,1651 American Pacific Drive,,Henderson,NV,89074
2022320841,Cristine Stephens,Cristy's Multimedia Shop,212 Ultra Dr,Henderson,Nevada,89074,,10/31/2022,10/31/2026,Gross Revenue,E-Commerce and Online Retailer,Provide teacher instructional aides and digital resources through sites like Teachers Pay Teachers,City of Henderson,Yes,No,No,No,212 Ultra Dr,,Henderson,NV,89074
2022320842,"Chill Day, LLC",Jeremiah's Italian Ice,3515 St Rose Pkwy,Henderson,Nevada,89052,,11/09/2022,11/30/2026,Gross Revenue,Restaurant/Food Service,"Storefront Sales of frozen dessert, Catering and vending at events of frozen desert products",City of Henderson,Yes,No,No,No,3515 St Rose Pkwy,100,Henderson,NV,89052
2022320846,Skye Bridge LLC,ACE Hardware,1450 W Horizon Ridge Pkwy,Henderson,Nevada,89012,,12/27/2022,12/31/2026,Gross Revenue,Retail Product Sales,Retail sales of hardware products under the ACE Hardware brand,City of Henderson,Yes,No,No,No,7548 W. Sahara Ave,,Las Vegas,NV,89117
2022320847,Elevate Restore LLC,Elevate Restore LLC,3680 N 5th St,North Las Vegas,Nevada,89032,(702) 540-2219,03/02/2023,09/30/2026,Property Maintenance,Cleaning Services,janitorial and remediation services,City of Henderson,Yes,No,No,No,3680 N 5th Street,100,North Las Vegas,NV,89032
2022320850,"Intermountain Golf Cars, Inc.",Intermountain Golf Cars,2550 Anthem Village Dr,Henderson,Nevada,89052,,03/29/2023,09/30/2026,Secondhand Dealer,"Category A, Class I",Sales and service of new and used golf cars and street legal low-speed vehicles.,City of Henderson,Yes,No,No,No,9115 South 700 East,,Sandy,UT,84070
2022320851,"Intermountain Golf Cars, Inc.",Intermountain Golf Cars,2550 Anthem Village Dr,Henderson,Nevada,89052,,03/29/2023,09/30/2026,Gross Revenue,Automotive,New and used golf cars,City of Henderson,Yes,No,No,No,9115 South 700 East,,Sandy,UT,84070
2022320853,Sleep Envy PLLC,Sleep Envy PLLC,8490 S Eastern Ave,Las Vegas,Nevada,89123,,12/06/2022,12/31/2026,Dental Office,Dental Office,"This is a Dental Office specializing in oral appliance ""nightguards"" for patients with sleep apnea. No goods are being sold to the patients.",City of Henderson,Yes,No,No,No,8490 S Eastern Ave,A,Las Vegas,NV,89123
2022320858,TCC St Rose LLC,Almond & Oat,10445 Spencer St,Las Vegas,Nevada,89183,,11/03/2022,11/30/2026,Gross Revenue,Restaurant/Food Service,Coffee Shop,City of Henderson,Yes,No,No,No,9620 Las Vegas Blvd S,E4-591,Las Vegas,NV,89123
2022320863,"Prism Ventures NV01, INC.",Jet's Pizza,1321 W Sunset Rd,Henderson,Nevada,89014,,11/15/2022,11/30/2026,Gross Revenue,Restaurant/Food Service,Make and sell pizza and related items,City of Henderson,Yes,No,No,No,1321 W Sunset Rd,120,Henderson,NV,89014
2022320866,Pier LLC,Da Remo,40 Costa Di Lago,Henderson,Nevada,89011,,11/14/2022,11/30/2026,Gross Revenue,Restaurant/Food Service,Restaurant,City of Henderson,Yes,No,No,No,40 Costa Di Lago,100,Henderson,NV,89011
2022320867,Pier LLC,Da Remo,40 Costa Di Lago,Henderson,Nevada,89011,,11/14/2022,07/31/2026,Liquor,Liquor,Full Service Restaurant serving beer and wine.,City of Henderson,Yes,No,No,No,40 Costa Di Lago,100,Henderson,NV,89011
2022320870,Michael Robert Cluff,Cluff Family Reptiles,832 Wintera Ct,Henderson,Nevada,89015,,11/02/2022,11/30/2026,Gross Revenue,Animal Breeder,Breeding and selling reptiles,City of Henderson,Yes,No,No,No,832 Wintera Ct,,Henderson,NV,89015
2022320871,Animal Instincts Striking LLC,Animal Instincts Muay Thai & BJJ,1000 Stephanie Pl,Henderson,Nevada,89014,,02/01/2023,02/28/2027,Gross Revenue,Fitness/Health Studios,"Provides group and individual technical fitness training in the arts of Muay Thai/Kickboxing, Boxing and Brazilian Jiu Jitsu. AI will also sell proper training gear and equipment to its customers for the safest and most comfortable experience.",City of Henderson,Yes,No,No,No,1000 Stephanie Place,3,Henderson,NV,89014
2022320873,"Encompass Lending Group, LP","Encompass Lending Group, LP",871 Coronado Center Dr,Henderson,Nevada,89052,,01/26/2023,01/31/2027,Mortgage Lending Company,Mortgage Lending Company,Residential Mortgage Broker and Lender,City of Henderson,Yes,No,No,No,23108 Seven Meadows Parkway,100,Katy,TX,77494
2022320874,Villa Serena Apartments,Villa Serena Apartments,325 N Gibson Rd,Henderson,Nevada,89014,,11/10/2022,11/30/2026,Apartment House,Apartment House,Provide apartments for people that qualify. Multifamily property,City of Henderson,Yes,No,No,No,10455 Riverside Drive,200,Palm Beach Gardens,FL,33410
